对纳入国家和省“十四五”规划的重大智能计算中心项目，在用地、用能等方面予以优先保障。	8	[0.01, 0.1, 0.01, 0.01, 0.15, 0.1, 0.01, 0.01, 0.58, 0.005, 0.005, 0.005, 0.005, 0.0]
依托电子社保卡，关联整合就业、社保、养老、就医等信息，为持卡人提供全生命周期的人社服务。	3	[0.01, 0.01, 0.01, 0.8, 0.1, 0.01, 0.01, 0.01, 0.01, 0.005, 0.005, 0.005, 0.015, 0.0]
鼓励数据处理者向登记机构主动申请撤销登记。	9	[0.01, 0.01, 0.01, 0.05, 0.01, 0.05, 0.1, 0.01, 0.05, 0.68, 0.005, 0.005, 0.005, 0.005]
各级财政部门要按规定对气象指数保险给予保费补贴，切实降低投保成本。	1	[0.01, 0.7, 0.01, 0.01, 0.01, 0.05, 0.01, 0.15, 0.01, 0.005, 0.005, 0.01, 0.01, 0.01]
建设电力、煤炭、油气等行业数据平台，实现跨环节、跨主体的能源数据共享。	3	[0.01, 0.01, 0.05, 0.65, 0.2, 0.02, 0.01, 0.01, 0.01, 0.005, 0.005, 0.005, 0.015, 0.0]
健全数据资产登记、评估、入表、流转、交易、保护等基础制度。	9	[0.01, 0.01, 0.01, 0.05, 0.01, 0.05, 0.1, 0.01, 0.1, 0.64, 0.005, 0.005, 0.0, 0.0]
开展“产业大脑”和工业互联网平台建设试点，形成一批可复制可推广的行业解决方案。	12	[0.01, 0.01, 0.1, 0.05, 0.2, 0.05, 0.01, 0.01, 0.05, 0.005, 0.005, 0.01, 0.485, 0.005]
建立数据资产评估标准和规范，培育专业化数据资产评估机构。	9	[0.01, 0.01, 0.01, 0.01, 0.01, 0.05, 0.1, 0.01, 0.1, 0.68, 0.005, 0.005, 0.0, 0.0]
建立“好差评”与绩效考核、评优评先、问责处理挂钩机制。	5	[0.01, 0.005, 0.005, 0.1, 0.01, 0.8, 0.05, 0.005, 0.01, 0.001, 0.001, 0.001, 0.001, 0.001]
对首次通过DCMM评估的企业给予奖励。	13	[0.01, 0.1, 0.01, 0.01, 0.01, 0.05, 0.05, 0.01, 0.05, 0.01, 0.01, 0.01, 0.01, 0.66]
建立大数据人才培养、评价、激励和服务机制。	0	[0.9, 0.01, 0.01, 0.01, 0.005, 0.01, 0.005, 0.005, 0.01, 0.005, 0.005, 0.005, 0.01, 0.01]
支持建设国家中小企业数字化转型促进中心，提速建设4个国家中小企业数字化转型试点城市	4	[0.005, 0.005, 0.1, 0.1, 0.6, 0.02, 0.01, 0.01, 0.01, 0.005, 0.005, 0.05, 0.075, 0.005]
建立元数据管理体系。	6	[0.01, 0.005, 0.005, 0.05, 0.01, 0.1, 0.8, 0.005, 0.01, 0.001, 0.001, 0.001, 0.001, 0.001]
到2025年，数据知识产权登记数量位居全国前列。	5	[0.01, 0.01, 0.01, 0.05, 0.01, 0.7, 0.05, 0.01, 0.05, 0.1, 0.0, 0.0, 0.0, 0.0]
建立健全信用修复机制，鼓励失信主体通过多种方式主动纠正失信行为、消除不良影响。	6	[0.01, 0.005, 0.005, 0.1, 0.01, 0.05, 0.8, 0.005, 0.01, 0.001, 0.001, 0.001, 0.001, 0.001]
对企业数字化改造项目，按照设备、软件等投入的15%给予最高500万元补助。	1	[0.01, 0.75, 0.15, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.005, 0.005, 0.01, 0.005, 0.005]
建立公共数据授权运营单位的“白名单”和动态调整机制。	6	[0.01, 0.005, 0.005, 0.05, 0.01, 0.1, 0.75, 0.005, 0.03, 0.03, 0.001, 0.001, 0.001, 0.002]
加大对数字经济领域的财政投入，支持数字经济重大项目、平台和载体建设。	1	[0.01, 0.85, 0.01, 0.01, 0.05, 0.01, 0.01, 0.01, 0.01, 0.005, 0.005, 0.01, 0.005, 0.005]
建立公共数据开放清单制度，明确开放范围、方式、责任等。	6	[0.01, 0.005, 0.005, 0.2, 0.01, 0.1, 0.6, 0.005, 0.05, 0.01, 0.001, 0.001, 0.001, 0.002]
建设工业互联网大数据中心，构建国家、区域、企业多级联动的数据资源体系。	3	[0.01, 0.005, 0.005, 0.65, 0.3, 0.01, 0.01, 0.002, 0.003, 0.001, 0.001, 0.001, 0.001, 0.001]
支持符合条件的数据中心企业上市融资和发行债券。	7	[0.01, 0.05, 0.01, 0.01, 0.1, 0.02, 0.01, 0.75, 0.01, 0.005, 0.005, 0.01, 0.005, 0.005]
数据要素×智能制造：推动跨企业、跨链条的数据共享，发展协同制造、柔性生产。	12	[0.01, 0.01, 0.2, 0.1, 0.05, 0.02, 0.01, 0.01, 0.05, 0.005, 0.005, 0.1, 0.425, 0.005]
鼓励企业、科研机构、社会组织等参与数据要素技术创新和应用推广。	13	[0.01, 0.01, 0.2, 0.01, 0.01, 0.01, 0.01, 0.01, 0.05, 0.01, 0.01, 0.2, 0.05, 0.4]
建立检察机关与乡村振兴部门的司法救助与社会救助衔接机制。	11	[0.01, 0.01, 0.01, 0.01, 0.01, 0.05, 0.1, 0.01, 0.05, 0.005, 0.005, 0.72, 0.005, 0.005]
建设温州市数据要素流通交易平台，推进入选全国首批20家数据交易机构互认互通需求池	4	[0.01, 0.01, 0.01, 0.4, 0.5, 0.01, 0.01, 0.01, 0.02, 0.005, 0.005, 0.005, 0.005, 0.0]
省行政审批政务信息管理局作为全省公共数据主管部门，负责建立健全公共数据资源授权运营相关制度和工作机制，统筹协调公共数据资源授权运营实施工作	8	[0.01, 0.005, 0.005, 0.1, 0.01, 0.1, 0.1, 0.01, 0.65, 0.005, 0.001, 0.001, 0.001, 0.002]
支持金融科技公司利用大数据、人工智能等技术开发ESG评价模型和数据产品。	2	[0.01, 0.01, 0.65, 0.01, 0.01, 0.05, 0.05, 0.15, 0.01, 0.01, 0.005, 0.01, 0.01, 0.015]
放大亚运智能、绿色、文明等效应，持续提升城市能级和核心竞争力。	13	[0.01, 0.01, 0.01, 0.01, 0.01, 0.1, 0.01, 0.01, 0.05, 0.005, 0.005, 0.01, 0.01, 0.75]
支持企业参加通用人工智能领域国内外知名展会，对展位费给予100%补贴，每次最高补贴10万元。	10	[0.01, 0.15, 0.1, 0.01, 0.01, 0.01, 0.01, 0.01, 0.05, 0.01, 0.6, 0.01, 0.01, 0.01]
数据资产是数据资源在特定应用场景下的价值体现。	9	[0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.9, 0.005, 0.005, 0.0, 0.0]
开展数据知识产权质押融资、保险、证券化等业务。	9	[0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.05, 0.2, 0.1, 0.58, 0.005, 0.005, 0.0, 0.0]
支持开展跨境人民币业务创新，推动人民币作为跨境贸易和投资的计价、结算货币。	7	[0.01, 0.01, 0.01, 0.01, 0.01, 0.05, 0.01, 0.85, 0.01, 0.005, 0.005, 0.01, 0.005, 0.005]
支持台湾青年创业基地建设。	0	[0.85, 0.01, 0.01, 0.01, 0.01, 0.05, 0.01, 0.01, 0.01, 0.005, 0.005, 0.01, 0.005, 0.005]
县级以上地方人民政府应当将大数据发展应用相关经费纳入本级财政预算。	1	[0.01, 0.9, 0.01, 0.01, 0.01, 0.02, 0.01, 0.01, 0.01, 0.005, 0.005, 0.0, 0.0, 0.0]
鼓励金融机构开发面向制造业数字化转型的专项信贷产品和融资服务。	7	[0.01, 0.01, 0.2, 0.01, 0.01, 0.01, 0.01, 0.7, 0.01, 0.005, 0.005, 0.01, 0.005, 0.005]
州人民政府授权州公共数据资源主管部门负责统筹全州公共数据资源管理工作，指导建设公共数据资源基础支撑平台和应用服务平台，建立数据归集、共享和开放工作评价机制	5	[0.005, 0.005, 0.005, 0.2, 0.15, 0.6, 0.01, 0.005, 0.01, 0.005, 0.001, 0.001, 0.001, 0.001]
实行“一业一证”改革，将一个行业准入涉及的多项许可证整合为一张行业综合许可证。	8	[0.01, 0.005, 0.005, 0.1, 0.01, 0.1, 0.1, 0.01, 0.65, 0.005, 0.001, 0.001, 0.001, 0.002]
建设完善以电子病历为核心的医院信息平台，整合院内各类系统资源。	4	[0.005, 0.005, 0.01, 0.2, 0.7, 0.02, 0.01, 0.005, 0.01, 0.005, 0.005, 0.005, 0.015, 0.005]
建立公共数据异议核实处理机制，公共数据不准确、不完整的，数据使用方可以要求数据提供单位及时核实、更正。	3	[0.01, 0.005, 0.005, 0.75, 0.01, 0.05, 0.15, 0.005, 0.01, 0.001, 0.001, 0.001, 0.001, 0.001]
探索建立数据生产要素会计核算制度。	9	[0.01, 0.01, 0.01, 0.01, 0.01, 0.05, 0.1, 0.01, 0.1, 0.68, 0.005, 0.005, 0.0, 0.0]
编制公共数据资源目录，实行“一数一源、一源一主、一数多用”。	6	[0.01, 0.005, 0.005, 0.2, 0.01, 0.1, 0.6, 0.005, 0.05, 0.01, 0.001, 0.001, 0.001, 0.002]
加快建设乐清市公共实训基地，进一步加强高技能人才培养，开展乐清主导产业工匠人才遴选。	0	[0.85, 0.01, 0.05, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.005, 0.005, 0.005, 0.005, 0.01]
县级以上人民政府应当加强对测绘地理信息工作的领导，将其纳入本级国民经济和社会发展规划。	5	[0.01, 0.005, 0.005, 0.01, 0.01, 0.9, 0.05, 0.002, 0.003, 0.001, 0.001, 0.001, 0.001, 0.001]
促进数据要素流通运用，依法、合规、有序向人工智能企业提供公共数据开放服务，引进数据服务企业，加快数据采集、清洗、标注等服务发展，鼓励建立数据共享平台	3	[0.01, 0.01, 0.1, 0.6, 0.1, 0.01, 0.05, 0.01, 0.1, 0.005, 0.005, 0.0, 0.0, 0.0]
支持邮政业关键核心技术攻关，重点突破无人机、自动驾驶、智能安检、特种封装材料等领域。	2	[0.01, 0.01, 0.7, 0.01, 0.1, 0.05, 0.01, 0.01, 0.01, 0.005, 0.005, 0.01, 0.05, 0.01]
实施公共数据授权“百千万”工程，力争到2025年年底，实现100个以上公共数据授权应用场景，形成1000个以上数据产品，带动10000家以上企业发展。	12	[0.01, 0.01, 0.01, 0.05, 0.01, 0.1, 0.01, 0.01, 0.1, 0.005, 0.005, 0.1, 0.575, 0.005]
建立健全非常规水源利用的激励机制。	8	[0.01, 0.05, 0.01, 0.01, 0.01, 0.05, 0.05, 0.01, 0.7, 0.005, 0.005, 0.01, 0.05, 0.025]
公共数据开放清单应当明确数据的更新周期。	5	[0.01, 0.005, 0.005, 0.2, 0.01, 0.7, 0.05, 0.005, 0.01, 0.001, 0.001, 0.001, 0.001, 0.001]
实施数字经济发展“领跑”行动，高标准建设国家数字经济创新发展试验区。	5	[0.01, 0.01, 0.01, 0.01, 0.01, 0.85, 0.01, 0.01, 0.05, 0.005, 0.005, 0.01, 0.005, 0.005]
支持企业建设面向特定行业的工业互联网平台。	4	[0.005, 0.005, 0.1, 0.02, 0.8, 0.05, 0.005, 0.002, 0.003, 0.001, 0.001, 0.001, 0.006, 0.001]
培育壮大文化、体育、旅游等领域服务主体及老年用品研发生产企业，推动养老服务市场扩容提质。	13	[0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.05, 0.01, 0.01, 0.01, 0.1, 0.74]
建立消费品质量安全追溯体系，提升数字化管理水平。	6	[0.01, 0.005, 0.005, 0.05, 0.05, 0.05, 0.8, 0.005, 0.02, 0.001, 0.001, 0.001, 0.001, 0.001]
加强健康科普信息供给，利用新媒体等渠道提高信息可及性。	13	[0.01, 0.01, 0.01, 0.1, 0.01, 0.01, 0.01, 0.01, 0.05, 0.005, 0.005, 0.01, 0.1, 0.65]
政府采购项目应当优先采购符合安全要求的未来产业创新产品和服务。	10	[0.01, 0.05, 0.05, 0.01, 0.01, 0.01, 0.1, 0.01, 0.01, 0.01, 0.7, 0.01, 0.01, 0.01]
建设世界一流新型研发机构，赋予其人财物自主权。	2	[0.1, 0.05, 0.75, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.005, 0.005, 0.01, 0.01, 0.01]
发展基于电子航道图的船舶智能引航和驾驶辅助。	12	[0.01, 0.01, 0.05, 0.1, 0.1, 0.02, 0.01, 0.01, 0.05, 0.005, 0.005, 0.005, 0.62, 0.005]
支持数据相关权利人按照实际情况，通过合同约定依法依规流转全部或部分数据权益，鼓励在省内数据交易场所集中交易。	8	[0.01, 0.005, 0.005, 0.1, 0.05, 0.05, 0.1, 0.01, 0.5, 0.15, 0.005, 0.005, 0.005, 0.0]
统筹做好资金、用地等保障。	1	[0.01, 0.9, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.005, 0.005, 0.005, 0.005, 0.0]
坚持落实信访工作责任，依法按政策及时就地解决群众合理诉求。	6	[0.01, 0.005, 0.005, 0.01, 0.01, 0.05, 0.9, 0.002, 0.003, 0.001, 0.001, 0.001, 0.001, 0.001]
公共数据授权运营收益应当纳入预算管理，实行收支两条线。	8	[0.05, 0.1, 0.01, 0.01, 0.01, 0.1, 0.1, 0.01, 0.5, 0.1, 0.005, 0.005, 0.0, 0.0]
建立数据资源目录体系，明确数据共享的种类、范围、方式和条件。	8	[0.01, 0.005, 0.005, 0.25, 0.1, 0.1, 0.1, 0.01, 0.4, 0.01, 0.005, 0.005, 0.0, 0.0]
建设完善全省统一的公共数据共享开放平台，作为数据共享交换的总枢纽。	4	[0.005, 0.005, 0.01, 0.35, 0.55, 0.02, 0.01, 0.005, 0.01, 0.005, 0.005, 0.005, 0.01, 0.005]
支持企业参与DCMM（数据管理能力成熟度）国家标准贯标，对首次通过二级、三级、四级、五级认证的企业，分别给予10万元、20万元、30万元、50万元的一次性奖励。	8	[0.01, 0.2, 0.01, 0.01, 0.01, 0.1, 0.05, 0.01, 0.5, 0.05, 0.005, 0.01, 0.02, 0.015]
建立健全公共数据异议和投诉处理机制。	3	[0.01, 0.005, 0.005, 0.8, 0.01, 0.05, 0.1, 0.005, 0.01, 0.001, 0.001, 0.001, 0.001, 0.001]
强化企业数据治理，鼓励企业主动开展数据普查、标识、分类分级等工作。	13	[0.01, 0.01, 0.01, 0.1, 0.01, 0.1, 0.1, 0.01, 0.1, 0.01, 0.01, 0.01, 0.01, 500.0]
培育引进一批人工智能领军企业和“专精特新”企业。	13	[0.01, 0.05, 0.1, 0.01, 0.01, 0.05, 0.01, 0.01, 0.05, 0.01, 0.01, 0.05, 0.1, 0.52]
建设泰州市数据要素流通交易平台，推进入选全国首批20家数据交易机构互认互通需求池	4	[0.01, 0.01, 0.01, 0.4, 0.5, 0.01, 0.01, 0.01, 0.02, 0.005, 0.005, 0.005, 0.005, 0.0]
建设省、市、县三级卫生健康数据资源目录体系，实现全省卫生健康数据“一本账”管理。	3	[0.01, 0.005, 0.005, 0.8, 0.1, 0.05, 0.01, 0.005, 0.01, 0.001, 0.001, 0.001, 0.001, 0.001]
建立数据分类分级保护制度，根据数据的重要性、敏感度和价值，实施差异化管理。	6	[0.01, 0.005, 0.005, 0.05, 0.01, 0.1, 0.8, 0.005, 0.01, 0.001, 0.001, 0.001, 0.001, 0.001]
建立公共数据授权使用许可制度。	6	[0.01, 0.005, 0.005, 0.1, 0.01, 0.1, 0.7, 0.005, 0.03, 0.03, 0.001, 0.001, 0.001, 0.002]
建立企业电子身份认证、电子签名和数据可信交换体系。	4	[0.005, 0.005, 0.01, 0.2, 0.6, 0.02, 0.15, 0.002, 0.003, 0.001, 0.001, 0.001, 0.001, 0.001]
支持企业建设数字化车间、智能工厂、智能生产线，推动制造业智能化、数字化、网络化发展	2	[0.01, 0.01, 0.75, 0.01, 0.1, 0.01, 0.01, 0.01, 0.01, 0.005, 0.005, 0.05, 0.01, 0.01]
对首次挂牌数据产品并完成交易的企业，按服务费用的80%补助，最高10万元；年度补贴总额不超过200万元。	1	[0.01, 0.75, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.1, 0.05, 0.005, 0.01, 0.005, 0.01]
鼓励和引导社会资本设立中医药数据要素产业基金。	7	[0.01, 0.1, 0.01, 0.01, 0.01, 0.01, 0.01, 0.8, 0.01, 0.005, 0.005, 0.01, 0.005, 0.005]
加强数据中心等大数据基础设施的统筹规划和建设。	4	[0.005, 0.005, 0.01, 0.05, 0.85, 0.05, 0.01, 0.005, 0.01, 0.001, 0.001, 0.001, 0.001, 0.001]
鼓励各级行政机关通过政府购买服务方式，采购平台企业提供的在线监测、风险预警、检验检测等服务。	10	[0.01, 0.01, 0.01, 0.1, 0.01, 0.05, 0.1, 0.01, 0.1, 0.01, 0.58, 0.005, 0.005, 0.0]
政府采购应当优先采购人工智能首台（套）装备、首版次软件。	10	[0.01, 0.1, 0.1, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.7, 0.01, 0.01, 0.01]
支持落地企业在中卫建设算力调度交易平台，积极与自治区、国家级算力调度平台对接，确保中卫数据中心集群调度平台与国家算力网、相关集群、相关区域算力网技术上兼容互通。	4	[0.005, 0.005, 0.05, 0.1, 0.7, 0.02, 0.01, 0.01, 0.05, 0.005, 0.005, 0.03, 0.005, 0.005]
建立健全以信用为基础的新型监管机制，对守信者实行激励，对失信者实行惩戒。	8	[0.01, 0.005, 0.005, 0.1, 0.01, 0.1, 0.1, 0.01, 0.65, 0.005, 0.001, 0.001, 0.001, 0.002]
建立健全外汇市场的统计监测体系。	8	[0.01, 0.005, 0.005, 0.01, 0.01, 0.1, 0.1, 0.01, 0.74, 0.005, 0.001, 0.001, 0.001, 0.002]
建立以药物临床试验批件获得数量、成果本地转化数量等为考核目标的贴息支持机制，推动合同研发机构（CRO）为高校科研院所提供新药临床前研究服务，按照规定给予每个项目年度贴息金额最高1000万元支持。	2	[0.05, 0.2, 0.6, 0.01, 0.01, 0.01, 0.01, 0.05, 0.02, 0.005, 0.005, 0.01, 0.01, 0.01]
实施机构独立或会同本级有关行业主管部门与一级开发主体签订公共数据资源授权运营协议，运营协议应当经实施机构“三重一大”决策机制审议通过后签订	5	[0.01, 0.005, 0.005, 0.05, 0.01, 0.7, 0.1, 0.005, 0.11, 0.001, 0.001, 0.001, 0.001, 0.001]
探索建立市场化的自然资源数据交易平台。	3	[0.01, 0.01, 0.01, 0.7, 0.15, 0.01, 0.01, 0.01, 0.05, 0.01, 0.01, 0.01, 0.01, 0.0]
探索设立“市长质量奖”“政府主导、市场运作”的模式，对数据管理能力成熟度达到国家标准的企业给予奖励。	13	[0.01, 0.05, 0.01, 0.01, 0.01, 0.05, 0.05, 0.01, 0.05, 0.01, 0.01, 0.05, 0.01, 0.67]
建立科研项目数据汇交机制。	3	[0.01, 0.01, 0.05, 0.8, 0.05, 0.05, 0.01, 0.01, 0.005, 0.001, 0.001, 0.001, 0.001, 0.001]
建立公共数据开放清单制度，明确开放数据的类型、范围、格式等。	5	[0.01, 0.005, 0.005, 0.2, 0.01, 0.7, 0.05, 0.005, 0.01, 0.001, 0.001, 0.001, 0.001, 0.001]
严格落实网络安全等级保护和数据安全管理制度，定期开展安全检查和风险评估。	6	[0.01, 0.005, 0.005, 0.02, 0.01, 0.05, 0.85, 0.005, 0.02, 0.02, 0.001, 0.001, 0.001, 0.002]
支持“链主”企业搭建供应链协同平台，实现上下游企业数据贯通、资源共享、业务协同。	11	[0.01, 0.01, 0.1, 0.05, 0.2, 0.02, 0.01, 0.01, 0.05, 0.005, 0.005, 0.5, 0.02, 0.01]
夯实数字底座，建设完善人口、法人、自然资源和空间地理、电子证照等基础数据库。	4	[0.005, 0.005, 0.01, 0.2, 0.7, 0.05, 0.01, 0.005, 0.01, 0.001, 0.001, 0.001, 0.001, 0.001]
建立专项资金项目库，对入库项目择优予以支持。	8	[0.01, 0.2, 0.01, 0.01, 0.01, 0.05, 0.01, 0.01, 0.68, 0.005, 0.005, 0.0, 0.0, 0.0]
鼓励有条件的地区设立数据要素产业发展基金，引导社会资本加大投入。	7	[0.01, 0.1, 0.01, 0.01, 0.01, 0.01, 0.01, 0.8, 0.01, 0.005, 0.005, 0.01, 0.005, 0.005]
建立公共数据授权运营管理办法，明确授权范围、条件、程序和各方权利义务。	6	[0.01, 0.005, 0.005, 0.05, 0.01, 0.1, 0.75, 0.005, 0.03, 0.03, 0.001, 0.001, 0.001, 0.002]
提升财务人员在数据资源到数据资产过程中的专业判断能力和实务操作能力。	0	[0.9, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.005, 0.01, 0.015, 0.005, 0.005, 0.005, 0.005]
建设城市运行管理服务平台，实现对城市运行状态的实时监测、动态预警和协同处置。	4	[0.005, 0.005, 0.01, 0.25, 0.65, 0.05, 0.02, 0.002, 0.003, 0.001, 0.001, 0.001, 0.001, 0.001]
优化政务服务便民热线，实现“一号响应”。	3	[0.01, 0.005, 0.005, 0.9, 0.05, 0.01, 0.01, 0.002, 0.003, 0.001, 0.001, 0.001, 0.001, 0.001]
探索建立数据跨境流动备份和恢复机制。	6	[0.01, 0.005, 0.005, 0.05, 0.01, 0.05, 0.8, 0.005, 0.05, 0.01, 0.001, 0.001, 0.001, 0.001]
建立全省统一的社会保障卡居民服务“一卡通”平台。	4	[0.005, 0.005, 0.01, 0.3, 0.6, 0.02, 0.01, 0.005, 0.01, 0.005, 0.005, 0.005, 0.015, 0.005]
建立全国知识产权人才信息库。	0	[0.85, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.05, 0.02, 0.005, 0.005, 0.005, 0.005]
市大数据主管部门负责统筹全市公共数据开放工作。	5	[0.01, 0.005, 0.005, 0.2, 0.01, 0.7, 0.05, 0.005, 0.01, 0.001, 0.001, 0.001, 0.001, 0.001]
盘活重点行业数据资源，加快行业大模型落地应用，推进行业可信数据空间建设，优化数据资源配置效率，支持多领域数据联通共享，探索数据应用创新课题研究	3	[0.01, 0.01, 0.15, 0.5, 0.15, 0.02, 0.01, 0.01, 0.05, 0.005, 0.005, 0.01, 0.07, 0.0]
参与信用保护合约交易的，应当符合规定的条件，并签署风险揭示书。	6	[0.01, 0.005, 0.005, 0.01, 0.01, 0.05, 0.85, 0.01, 0.01, 0.02, 0.005, 0.005, 0.005, 0.005]
鼓励融资担保机构开发针对数据资产的担保产品，为企业数据资产融资提供增信服务。	7	[0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.7, 0.01, 0.2, 0.005, 0.005, 0.005, 0.005]
政府采购公共数据开发利用产品和服务时，应当加强对数据安全的审查。	10	[0.01, 0.01, 0.01, 0.05, 0.01, 0.05, 0.2, 0.01, 0.05, 0.01, 0.58, 0.005, 0.005, 0.0]
到2025年，证券期货业标准体系更加科学、完善，标准与科技创新、产业发展深度融合。	5	[0.01, 0.005, 0.05, 0.01, 0.01, 0.8, 0.05, 0.05, 0.01, 0.001, 0.001, 0.001, 0.001, 0.001]
对新认定的国家级、省级技术创新示范企业，分别给予300万元、100万元一次性奖补。	1	[0.01, 0.8, 0.1, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.005, 0.005, 0.005, 0.005, 0.01]
建立公共数据有条件开放和授权使用机制。	3	[0.01, 0.005, 0.005, 0.8, 0.01, 0.05, 0.1, 0.005, 0.01, 0.001, 0.001, 0.001, 0.001, 0.001]
鼓励公民、法人和其他组织利用开放数据开展科学研究、咨询服务、产品开发和数据加工。	13	[0.01, 0.01, 0.1, 0.2, 0.01, 0.01, 0.01, 0.01, 0.05, 0.01, 0.01, 0.05, 0.01, 0.5]
充分发挥服务业重点企业在产业发展中的示范引领作用，鼓励有条件的服务业重点企业积极申报服务业领军企业，并依法依规给予要素保障支持。	13	[0.01, 0.1, 0.01, 0.01, 0.01, 0.1, 0.01, 0.01, 0.05, 0.005, 0.005, 0.01, 0.1, 0.56]
编制公共数据资源目录和有条件开放清单，明确数据开放范围、方式、条件和监管要求。	5	[0.01, 0.005, 0.005, 0.2, 0.01, 0.7, 0.05, 0.005, 0.01, 0.001, 0.001, 0.001, 0.001, 0.001]
强化对智能网联汽车数据处理者的监督管理。	6	[0.01, 0.005, 0.05, 0.01, 0.01, 0.05, 0.85, 0.005, 0.005, 0.001, 0.001, 0.001, 0.001, 0.001]
优化全国工程造价咨询管理系统。	3	[0.01, 0.005, 0.005, 0.9, 0.05, 0.01, 0.01, 0.002, 0.003, 0.001, 0.001, 0.001, 0.001, 0.001]
加快数字社会、数字政府建设，提升公共服务、社会治理等数字化智能化水平。	3	[0.01, 0.005, 0.005, 0.8, 0.15, 0.01, 0.01, 0.002, 0.003, 0.001, 0.001, 0.001, 0.001, 0.001]
从事测绘活动，应当依法取得相应等级的测绘资质证书，并在资质等级许可的范围内从事测绘活动。	6	[0.01, 0.005, 0.005, 0.01, 0.01, 0.05, 0.9, 0.002, 0.003, 0.001, 0.001, 0.001, 0.001, 0.001]
建立知识产权司法保护状况定期发布和通报机制。	3	[0.01, 0.005, 0.005, 0.7, 0.01, 0.05, 0.1, 0.01, 0.05, 0.06, 0.0, 0.0, 0.0, 0.0]
推动数据技术创新、数据资源开发和数据产品研发，在气象、金融、能源、医疗、文博、信用等领域率先形成一批特色数据集和数据产品	2	[0.01, 0.01, 0.6, 0.1, 0.01, 0.01, 0.01, 0.05, 0.01, 0.005, 0.005, 0.01, 0.15, 0.02]
对列入“千项万亿"工程年度实施计划的重大项目用能“应保尽保"，对于符合条件的新上项目，允许通过购买省外绿证等形式平衡所需能耗。	5	[0.01, 0.1, 0.01, 0.01, 0.01, 0.8, 0.01, 0.01, 0.02, 0.005, 0.005, 0.005, 0.005, 0.0]
鼓励运营单位利用人工智能、区块链等技术对数据进行深度加工，提升数据产品价值。	2	[0.01, 0.01, 0.7, 0.05, 0.01, 0.01, 0.01, 0.01, 0.1, 0.05, 0.005, 0.01, 0.01, 0.015]
建立数据安全风险报告制度，发生数据安全事件时应当立即采取处置措施并向有关部门报告。	6	[0.01, 0.005, 0.005, 0.02, 0.01, 0.05, 0.85, 0.005, 0.02, 0.02, 0.001, 0.001, 0.001, 0.002]
统筹布局建设绿色数据中心，推动数据中心与存算、算法、应用等协同发展。	4	[0.005, 0.005, 0.1, 0.02, 0.8, 0.05, 0.005, 0.002, 0.003, 0.001, 0.001, 0.001, 0.006, 0.001]
引导企业将面向社会的专业服务功能纳入国家政务服务平台。	3	[0.01, 0.005, 0.005, 0.85, 0.1, 0.01, 0.01, 0.002, 0.003, 0.001, 0.001, 0.001, 0.001, 0.001]
营造鼓励创新、宽容失败的科研氛围，在科技项目评审、人才评价、机构评估中，建立尽职免责机制。	13	[0.1, 0.01, 0.15, 0.01, 0.01, 0.05, 0.05, 0.01, 0.05, 0.01, 0.01, 0.01, 0.01, 0.52]
发布第十批境内区块链信息服务名称及备案编号，促进区块链技术和应用健康发展。	6	[0.01, 0.005, 0.1, 0.05, 0.01, 0.05, 0.7, 0.005, 0.05, 0.01, 0.005, 0.005, 0.0, 0.0]
支持金融机构和金融基础设施运用大数据、人工智能等技术，发展金融科技。	2	[0.01, 0.01, 0.7, 0.01, 0.1, 0.01, 0.01, 0.1, 0.01, 0.005, 0.005, 0.01, 0.01, 0.01]
开展数字政府建设理论研究。	0	[0.85, 0.01, 0.1, 0.01, 0.01, 0.005, 0.005, 0.005, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001]
建立公共数据有偿使用和收益分配机制，相关收益纳入预算管理。	9	[0.01, 0.1, 0.01, 0.1, 0.01, 0.05, 0.1, 0.01, 0.1, 500.0, 0.005, 0.005, 0.0, 0.0]
鼓励社会资本通过多种方式参与数据要素市场建设。	11	[0.01, 0.1, 0.01, 0.01, 0.01, 0.01, 0.01, 0.1, 0.1, 0.005, 0.005, 0.61, 0.01, 0.01]
推进公共数据“应开放、尽开放”，年底前向社会再开放30个以上高价值数据集。	3	[0.01, 0.005, 0.005, 0.85, 0.01, 0.05, 0.05, 0.005, 0.01, 0.001, 0.001, 0.001, 0.001, 0.001]
